seq_name	taxonomy
5516.AI.hifi_reads_s171.ctg000172l||full	Caudoviricetes
5516.AI.hifi_reads_s181.ctg000182l||full	Caudoviricetes
5516.AI.hifi_reads_s187.ctg000188l||full	Caudoviricetes
5516.AI.hifi_reads_s191.ctg000192l||full	Caudoviricetes
5516.AI.hifi_reads_s207.ctg000208l||full	Caudoviricetes
5516.AI.hifi_reads_s224.ctg000225l||full	Caudoviricetes
5516.AI.hifi_reads_s227.ctg000228l||full	Caudoviricetes
5516.AI.hifi_reads_s258.ctg000259l||full	Caudoviricetes
5516.AI.hifi_reads_s261.ctg000262l||full	Caudoviricetes
5516_AJ_hifi_reads_s3.ctg000004c||0_partial_1	Caudoviricetes
5516_AJ_hifi_reads_s3.ctg000004c||1_partial_1	Caudoviricetes
5516_AJ_hifi_reads_s115.ctg000116l||full	Caudoviricetes
5516_AJ_hifi_reads_s336.ctg000337l||full	Caudoviricetes
5516_AJ_hifi_reads_s505.ctg000506l||full	Caudoviricetes
5516_AJ_hifi_reads_s512.ctg000513l||full	Caudoviricetes
5516_AJ_hifi_reads_s663.ctg000664l||full	Caudoviricetes
5516_AJ_hifi_reads_s672.ctg000673l||full	Caudoviricetes
5516_AJ_hifi_reads_s835.ctg000836l||full	Caudoviricetes
5516_AJ_hifi_reads_s1011.ctg001012l||full	Caudoviricetes
5516_AJ_hifi_reads_s1060.ctg001061l||full	Caudoviricetes
5516_AJ_hifi_reads_s1073.ctg001074l||full	Caudoviricetes
5516.B.hifi_reads_s1854.ctg001858l||full_1	Caudoviricetes
5516.B.hifi_reads_s1891.ctg001895l||full_1	Caudoviricetes
5516.B.hifi_reads_s2065.ctg002069l||full_1	Caudoviricetes
5516.B.hifi_reads_s2653.ctg002657l||full_1	Caudoviricetes
5516.B.hifi_reads_s40.ctg000041l||0_partial_1	Caudoviricetes
5516.B.hifi_reads_s39.ctg000053l||0_partial_1	Caudoviricetes
5516.B.hifi_reads_s677.ctg000681l||full	Caudoviricetes
5516.B.hifi_reads_s20.ctg000021l||full	Caudoviricetes
5516.B.hifi_reads_s37.ctg000038c||full	Caudoviricetes
5516.B.hifi_reads_s52.ctg000054c||full	Caudoviricetes
5516.B.hifi_reads_s201.ctg000205c||full	Caudoviricetes
5516.B.hifi_reads_s256.ctg000260l||full	Caudoviricetes
5516.B.hifi_reads_s296.ctg000300l||full	Caudoviricetes
5516.B.hifi_reads_s298.ctg000302l||full	Caudoviricetes
5516.B.hifi_reads_s369.ctg000373l||full	Caudoviricetes
5516.B.hifi_reads_s457.ctg000461l||full	Caudoviricetes
5516.B.hifi_reads_s482.ctg000486l||full	Caudoviricetes
5516.B.hifi_reads_s497.ctg000501l||full	Caudoviricetes
5516.B.hifi_reads_s499.ctg000503l||full	Caudoviricetes
5516.B.hifi_reads_s594.ctg000598l||full	Caudoviricetes
5516.B.hifi_reads_s604.ctg000608l||full	Caudoviricetes
5516.B.hifi_reads_s682.ctg000686l||full	Caudoviricetes
5516.B.hifi_reads_s713.ctg000717l||full	Caudoviricetes
5516.B.hifi_reads_s762.ctg000766c||full	Caudoviricetes
5516.B.hifi_reads_s804.ctg000808l||full	Caudoviricetes
5516.B.hifi_reads_s846.ctg000850c||full	Caudoviricetes
5516.B.hifi_reads_s863.ctg000867l||full	Caudoviricetes
5516.B.hifi_reads_s921.ctg000925l||full	Caudoviricetes
5516.B.hifi_reads_s951.ctg000955l||full	Caudoviricetes
5516.B.hifi_reads_s1029.ctg001033l||full	Caudoviricetes
5516.B.hifi_reads_s1052.ctg001056c||full	Caudoviricetes
5516.B.hifi_reads_s1128.ctg001132l||full	Caudoviricetes
5516.B.hifi_reads_s1166.ctg001170l||full	Caudoviricetes
5516.B.hifi_reads_s1177.ctg001181c||full	Caudoviricetes
5516.B.hifi_reads_s1185.ctg001189l||full	Caudoviricetes
5516.B.hifi_reads_s1259.ctg001263l||full	Caudoviricetes
5516.B.hifi_reads_s1282.ctg001286l||full	Caudoviricetes
5516.B.hifi_reads_s1350.ctg001354l||full	Caudoviricetes
5516.B.hifi_reads_s1603.ctg001607l||full	Caudoviricetes
5516.B.hifi_reads_s1615.ctg001619l||full	Caudoviricetes
5516.B.hifi_reads_s1690.ctg001694l||full	Caudoviricetes
5516.B.hifi_reads_s1734.ctg001738l||full	Caudoviricetes
5516.B.hifi_reads_s1749.ctg001753l||full	Caudoviricetes
5516.B.hifi_reads_s1779.ctg001783l||full	Caudoviricetes
5516.B.hifi_reads_s1796.ctg001800l||full	Caudoviricetes
5516.B.hifi_reads_s1802.ctg001806l||full	Caudoviricetes
5516.B.hifi_reads_s1846.ctg001850l||full	Caudoviricetes
5516.B.hifi_reads_s1943.ctg001947l||full	Caudoviricetes
5516.B.hifi_reads_s2119.ctg002123l||full	Caudoviricetes
5516.B.hifi_reads_s2275.ctg002279l||full	Caudoviricetes
5516.B.hifi_reads_s2299.ctg002303l||full	Caudoviricetes
5516.B.hifi_reads_s2328.ctg002332l||full	Caudoviricetes
5516.B.hifi_reads_s2355.ctg002359l||full	Caudoviricetes
5516.B.hifi_reads_s2362.ctg002366l||full	Caudoviricetes
5516.B.hifi_reads_s2415.ctg002419l||full	Caudoviricetes
5516.B.hifi_reads_s2423.ctg002427l||full	Caudoviricetes
5516.B.hifi_reads_s2431.ctg002435l||full	Caudoviricetes
5516.B.hifi_reads_s2491.ctg002495l||full	Caudoviricetes
5516.B.hifi_reads_s2543.ctg002547l||full	Caudoviricetes
5516.B.hifi_reads_s2593.ctg002597l||full	Caudoviricetes
5516.B.hifi_reads_s2836.ctg002840l||full	Caudoviricetes
5516.B.hifi_reads_s2837.ctg002841l||full	Caudoviricetes
5516.B.hifi_reads_s2872.ctg002876l||full	Caudoviricetes
5516.B.hifi_reads_s2898.ctg002902l||full	Caudoviricetes
5516.B.hifi_reads_s2925.ctg002929l||full	Caudoviricetes
5516.B.hifi_reads_s2960.ctg002964l||full	Caudoviricetes
5516.B.hifi_reads_s2969.ctg002973l||full	Caudoviricetes
5516.B.hifi_reads_s3007.ctg003011l||full	Caudoviricetes
5516.B.hifi_reads_s3064.ctg003068l||full	Caudoviricetes
5516.B.hifi_reads_s3117.ctg003121l||full	Caudoviricetes
5516.B.hifi_reads_s3120.ctg003124l||full	Caudoviricetes
5516.B.hifi_reads_s3124.ctg003128l||full	Caudoviricetes
5516.B.hifi_reads_s3202.ctg003206l||full	Caudoviricetes
5516.B.hifi_reads_s3312.ctg003316l||full	Caudoviricetes
5516.B.hifi_reads_s3368.ctg003372l||full	Caudoviricetes
5516.B.hifi_reads_s3387.ctg003391l||full	Caudoviricetes
5516.B.hifi_reads_s3440.ctg003444l||full	Caudoviricetes
5516.B.hifi_reads_s3458.ctg003462l||full	Caudoviricetes
5516.B.hifi_reads_s3463.ctg003467l||full	Caudoviricetes
5516.B.hifi_reads_s3489.ctg003493l||full	Caudoviricetes
5516.B.hifi_reads_s3506.ctg003510l||full	Caudoviricetes
5516.B.hifi_reads_s3566.ctg003570l||full	Caudoviricetes
5516.B.hifi_reads_s3618.ctg003624l||full	Caudoviricetes
5516.B.hifi_reads_s3650.ctg003656l||full	Caudoviricetes
5516.C.hifi_reads_s1547.ctg001548l||full_1	Caudoviricetes
5516.C.hifi_reads_s9.ctg000010l||full	Caudoviricetes
5516.C.hifi_reads_s35.ctg000036l||full	Caudoviricetes
5516.C.hifi_reads_s58.ctg000059l||full	Caudoviricetes
5516.C.hifi_reads_s67.ctg000068l||full	Caudoviricetes
5516.C.hifi_reads_s129.ctg000130l||full	Caudoviricetes
5516.C.hifi_reads_s144.ctg000145l||full	Caudoviricetes
5516.C.hifi_reads_s151.ctg000152l||full	Caudoviricetes
5516.C.hifi_reads_s200.ctg000201l||full	Caudoviricetes
5516.C.hifi_reads_s219.ctg000220l||full	Caudoviricetes
5516.C.hifi_reads_s306.ctg000307l||full	Caudoviricetes
5516.C.hifi_reads_s308.ctg000309l||full	Caudoviricetes
5516.C.hifi_reads_s324.ctg000325l||full	Caudoviricetes
5516.C.hifi_reads_s331.ctg000332l||full	Caudoviricetes
5516.C.hifi_reads_s355.ctg000356l||full	Caudoviricetes
5516.C.hifi_reads_s368.ctg000369l||full	Caudoviricetes
5516.C.hifi_reads_s379.ctg000380l||full	Caudoviricetes
5516.C.hifi_reads_s396.ctg000397l||full	Caudoviricetes
5516.C.hifi_reads_s452.ctg000453l||full	Caudoviricetes
5516.C.hifi_reads_s454.ctg000455l||full	Caudoviricetes
5516.C.hifi_reads_s463.ctg000464l||full	Caudoviricetes
5516.C.hifi_reads_s529.ctg000530l||full	Caudoviricetes
5516.C.hifi_reads_s715.ctg000716l||full	Caudoviricetes
5516.C.hifi_reads_s728.ctg000729l||full	Caudoviricetes
5516.C.hifi_reads_s773.ctg000774l||full	Caudoviricetes
5516.C.hifi_reads_s787.ctg000788l||full	Caudoviricetes
5516.C.hifi_reads_s795.ctg000796l||full	Caudoviricetes
5516.C.hifi_reads_s801.ctg000802l||full	Caudoviricetes
5516.C.hifi_reads_s841.ctg000842l||full	Caudoviricetes
5516.C.hifi_reads_s858.ctg000859l||full	Caudoviricetes
5516.C.hifi_reads_s861.ctg000862c||full	Caudoviricetes
5516.C.hifi_reads_s862.ctg000863l||full	Caudoviricetes
5516.C.hifi_reads_s873.ctg000874l||full	Caudoviricetes
5516.C.hifi_reads_s879.ctg000880c||full	Caudoviricetes
5516.C.hifi_reads_s940.ctg000941l||full	Caudoviricetes
5516.C.hifi_reads_s967.ctg000968l||full	Caudoviricetes
5516.C.hifi_reads_s977.ctg000978l||full	Caudoviricetes
5516.C.hifi_reads_s987.ctg000988c||full	Caudoviricetes
5516.C.hifi_reads_s994.ctg000995l||full	Caudoviricetes
5516.C.hifi_reads_s1021.ctg001022l||full	Caudoviricetes
5516.C.hifi_reads_s1061.ctg001062l||full	Caudoviricetes
5516.C.hifi_reads_s1074.ctg001075l||full	Caudoviricetes
5516.C.hifi_reads_s1101.ctg001102l||full	Caudoviricetes
5516.C.hifi_reads_s1172.ctg001173l||full	Caudoviricetes
5516.C.hifi_reads_s1207.ctg001208l||full	Caudoviricetes
5516.C.hifi_reads_s1220.ctg001221l||full	Caudoviricetes
5516.C.hifi_reads_s1241.ctg001242l||full	Caudoviricetes
5516.C.hifi_reads_s1253.ctg001254l||full	Caudoviricetes
5516.C.hifi_reads_s1330.ctg001331l||full	Caudoviricetes
5516.C.hifi_reads_s1331.ctg001332l||full	Caudoviricetes
5516.C.hifi_reads_s1335.ctg001336l||full	Caudoviricetes
5516.C.hifi_reads_s1347.ctg001348l||full	Caudoviricetes
5516.C.hifi_reads_s1358.ctg001359l||full	Caudoviricetes
5516.C.hifi_reads_s1370.ctg001371l||full	Caudoviricetes
5516.C.hifi_reads_s1546.ctg001547l||full	Caudoviricetes
5516.C.hifi_reads_s1561.ctg001562l||full	Caudoviricetes
5516.C.hifi_reads_s1572.ctg001573l||full	Caudoviricetes
5516.C.hifi_reads_s1611.ctg001612l||full	Caudoviricetes
5516.C.hifi_reads_s1691.ctg001692l||full	Caudoviricetes
5516.C.hifi_reads_s1702.ctg001703l||full	Caudoviricetes
5516.C.hifi_reads_s1713.ctg001714l||full	Caudoviricetes
5516.C.hifi_reads_s1756.ctg001757l||full	Caudoviricetes
5516.D.hifi_reads_s121.ctg000122l||full_1	Caudoviricetes
5516.D.hifi_reads_s1578.ctg001579l||full_1	Caudoviricetes
5516.D.hifi_reads_s1591.ctg001592l||full_1	Caudoviricetes
5516.D.hifi_reads_s8.ctg000009l||full	Caudoviricetes
5516.D.hifi_reads_s12.ctg000013l||full	Caudoviricetes
5516.D.hifi_reads_s22.ctg000023l||full	Caudoviricetes
5516.D.hifi_reads_s23.ctg000024l||full	Caudoviricetes
5516.D.hifi_reads_s25.ctg000026l||full	Caudoviricetes
5516.D.hifi_reads_s51.ctg000052l||full	Caudoviricetes
5516.D.hifi_reads_s82.ctg000083l||full	Caudoviricetes
5516.D.hifi_reads_s85.ctg000086l||full	Caudoviricetes
5516.D.hifi_reads_s91.ctg000092l||full	Caudoviricetes
5516.D.hifi_reads_s112.ctg000113c||full	Caudoviricetes
5516.D.hifi_reads_s132.ctg000133l||full	Caudoviricetes
5516.D.hifi_reads_s173.ctg000174l||full	Caudoviricetes
5516.D.hifi_reads_s282.ctg000283l||full	Caudoviricetes
5516.D.hifi_reads_s286.ctg000287l||full	Caudoviricetes
5516.D.hifi_reads_s295.ctg000296l||full	Caudoviricetes
5516.D.hifi_reads_s299.ctg000300l||full	Caudoviricetes
5516.D.hifi_reads_s300.ctg000301l||full	Caudoviricetes
5516.D.hifi_reads_s384.ctg000385l||full	Caudoviricetes
5516.D.hifi_reads_s394.ctg000395l||full	Caudoviricetes
5516.D.hifi_reads_s436.ctg000437l||full	Caudoviricetes
5516.D.hifi_reads_s475.ctg000476l||full	Caudoviricetes
5516.D.hifi_reads_s492.ctg000493l||full	Caudoviricetes
5516.D.hifi_reads_s495.ctg000496l||full	Caudoviricetes
5516.D.hifi_reads_s535.ctg000536l||full	Caudoviricetes
5516.D.hifi_reads_s641.ctg000642l||full	Caudoviricetes
5516.D.hifi_reads_s831.ctg000832l||full	Caudoviricetes
5516.D.hifi_reads_s837.ctg000838l||full	Caudoviricetes
5516.D.hifi_reads_s860.ctg000861l||full	Caudoviricetes
5516.D.hifi_reads_s886.ctg000887l||full	Caudoviricetes
5516.D.hifi_reads_s907.ctg000908l||full	Caudoviricetes
5516.D.hifi_reads_s947.ctg000948l||full	Caudoviricetes
5516.D.hifi_reads_s952.ctg000953l||full	Caudoviricetes
5516.D.hifi_reads_s988.ctg000989l||full	Caudoviricetes
5516.D.hifi_reads_s1022.ctg001023l||full	Caudoviricetes
5516.D.hifi_reads_s1030.ctg001031l||full	Caudoviricetes
5516.D.hifi_reads_s1068.ctg001069l||full	Caudoviricetes
5516.D.hifi_reads_s1117.ctg001118l||full	Caudoviricetes
5516.D.hifi_reads_s1127.ctg001128l||full	Caudoviricetes
5516.D.hifi_reads_s1176.ctg001177l||full	Caudoviricetes
5516.D.hifi_reads_s1177.ctg001178l||full	Caudoviricetes
5516.D.hifi_reads_s1251.ctg001252c||full	Caudoviricetes
5516.D.hifi_reads_s1254.ctg001255l||full	Caudoviricetes
5516.D.hifi_reads_s1328.ctg001329l||full	Caudoviricetes
5516.D.hifi_reads_s1329.ctg001330l||full	Caudoviricetes
5516.D.hifi_reads_s1475.ctg001476l||full	Caudoviricetes
5516.D.hifi_reads_s1484.ctg001485l||full	Caudoviricetes
5516.D.hifi_reads_s1564.ctg001565l||full	Caudoviricetes
5516.D.hifi_reads_s1597.ctg001598l||full	Caudoviricetes
5516.D.hifi_reads_s1601.ctg001602l||full	Caudoviricetes
5516.D.hifi_reads_s1615.ctg001616l||full	Caudoviricetes
5516.D.hifi_reads_s1639.ctg001640l||full	Caudoviricetes
5516.D.hifi_reads_s1669.ctg001670l||full	Caudoviricetes
5516.D.hifi_reads_s1675.ctg001676l||full	Caudoviricetes
5516.D.hifi_reads_s1718.ctg001719l||full	Caudoviricetes
5516.D.hifi_reads_s1734.ctg001735l||full	Caudoviricetes
5516.D.hifi_reads_s1749.ctg001750l||full	Caudoviricetes
5516.D.hifi_reads_s1803.ctg001804l||full	Caudoviricetes
5516.D.hifi_reads_s1807.ctg001808c||full	Caudoviricetes
5516.D.hifi_reads_s1808.ctg001809l||full	Caudoviricetes
5516.D.hifi_reads_s1810.ctg001811l||full	Caudoviricetes
5516.D.hifi_reads_s1819.ctg001820l||full	Caudoviricetes
5516.D.hifi_reads_s1821.ctg001822l||full	Caudoviricetes
5516.D.hifi_reads_s1841.ctg001842l||full	Caudoviricetes
5516.D.hifi_reads_s1842.ctg001843l||full	Caudoviricetes
5516.D.hifi_reads_s1879.ctg001880l||full	Caudoviricetes
5516.D.hifi_reads_s1880.ctg001881l||full	Caudoviricetes
5516.D.hifi_reads_s1983.ctg001984l||full	Caudoviricetes
5516.D.hifi_reads_s2048.ctg002049l||full	Caudoviricetes
5516.D.hifi_reads_s2052.ctg002053l||full	Caudoviricetes
5516.D.hifi_reads_s2169.ctg002170l||full	Caudoviricetes
5516.D.hifi_reads_s2179.ctg002180l||full	Caudoviricetes
5516.D.hifi_reads_s2265.ctg002266l||full	Caudoviricetes
5516.D.hifi_reads_s2300.ctg002301l||full	Caudoviricetes
5516.D.hifi_reads_s2304.ctg002305l||full	Caudoviricetes
5516.D.hifi_reads_s2368.ctg002369l||full	Caudoviricetes
5516.D.hifi_reads_s2403.ctg002404l||full	Caudoviricetes
5516.D.hifi_reads_s2435.ctg002436l||full	Caudoviricetes
5516.D.hifi_reads_s2440.ctg002441l||full	Caudoviricetes
5516.D.hifi_reads_s2468.ctg002469l||full	Caudoviricetes
5516.D.hifi_reads_s2469.ctg002470c||full	Caudoviricetes
5516.D.hifi_reads_s2486.ctg002487l||full	Caudoviricetes
5516.D.hifi_reads_s2502.ctg002503l||full	Caudoviricetes
5516.D.hifi_reads_s2515.ctg002516l||full	Caudoviricetes
5516.D.hifi_reads_s2576.ctg002577l||full	Caudoviricetes
5516.D.hifi_reads_s2580.ctg002581l||full	Caudoviricetes
5516.D.hifi_reads_s2583.ctg002584l||full	Caudoviricetes
5516.D.hifi_reads_s2592.ctg002593l||full	Caudoviricetes
5516.D.hifi_reads_s2640.ctg002641l||full	Caudoviricetes
5516.D.hifi_reads_s2684.ctg002685l||full	Caudoviricetes
5516.D.hifi_reads_s2713.ctg002714l||full	Caudoviricetes
5516.D.hifi_reads_s2742.ctg002743l||full	Caudoviricetes
5516.D.hifi_reads_s2764.ctg002765l||full	Caudoviricetes
5516.D.hifi_reads_s2765.ctg002766l||full	Caudoviricetes
5516.D.hifi_reads_s2808.ctg002809l||full	Caudoviricetes
5516.E.hifi_reads_s353.ctg000354l||full_1	Caudoviricetes
5516.E.hifi_reads_s704.ctg000705l||full_1	Caudoviricetes
5516.E.hifi_reads_s1213.ctg001214l||full_1	Caudoviricetes
5516.E.hifi_reads_s1549.ctg001550l||full_1	Caudoviricetes
5516.E.hifi_reads_s2042.ctg002043l||full_1	Caudoviricetes
5516.E.hifi_reads_s2056.ctg002057l||full_1	Caudoviricetes
5516.E.hifi_reads_s4.ctg000005l||full	Caudoviricetes
5516.E.hifi_reads_s22.ctg000023c||full	Caudoviricetes
5516.E.hifi_reads_s37.ctg000038l||full	Caudoviricetes
5516.E.hifi_reads_s76.ctg000077l||full	Caudoviricetes
5516.E.hifi_reads_s77.ctg000078l||full	Caudoviricetes
5516.E.hifi_reads_s80.ctg000081l||full	Caudoviricetes
5516.E.hifi_reads_s144.ctg000145l||full	Caudoviricetes
5516.E.hifi_reads_s150.ctg000151c||full	Caudoviricetes
5516.E.hifi_reads_s163.ctg000164l||full	Caudoviricetes
5516.E.hifi_reads_s237.ctg000238l||full	Caudoviricetes
5516.E.hifi_reads_s244.ctg000245l||full	Caudoviricetes
5516.E.hifi_reads_s265.ctg000266l||full	Caudoviricetes
5516.E.hifi_reads_s286.ctg000287l||full	Caudoviricetes
5516.E.hifi_reads_s294.ctg000295l||full	Caudoviricetes
5516.E.hifi_reads_s296.ctg000297l||full	Caudoviricetes
5516.E.hifi_reads_s352.ctg000353l||full	Caudoviricetes
5516.E.hifi_reads_s395.ctg000396l||full	Caudoviricetes
5516.E.hifi_reads_s477.ctg000478l||full	Caudoviricetes
5516.E.hifi_reads_s502.ctg000503l||full	Caudoviricetes
5516.E.hifi_reads_s511.ctg000512l||full	Caudoviricetes
5516.E.hifi_reads_s520.ctg000521l||full	Caudoviricetes
5516.E.hifi_reads_s529.ctg000530l||full	Caudoviricetes
5516.E.hifi_reads_s536.ctg000537l||full	Caudoviricetes
5516.E.hifi_reads_s550.ctg000551l||full	Caudoviricetes
5516.E.hifi_reads_s551.ctg000552l||full	Caudoviricetes
5516.E.hifi_reads_s557.ctg000558l||full	Caudoviricetes
5516.E.hifi_reads_s607.ctg000608l||full	Caudoviricetes
5516.E.hifi_reads_s630.ctg000631l||full	Caudoviricetes
5516.E.hifi_reads_s663.ctg000664l||full	Caudoviricetes
5516.E.hifi_reads_s680.ctg000681l||full	Caudoviricetes
5516.E.hifi_reads_s712.ctg000713l||full	Caudoviricetes
5516.E.hifi_reads_s719.ctg000720c||full	Caudoviricetes
5516.E.hifi_reads_s720.ctg000721l||full	Caudoviricetes
5516.E.hifi_reads_s726.ctg000727l||full	Caudoviricetes
5516.E.hifi_reads_s738.ctg000739l||full	Caudoviricetes
5516.E.hifi_reads_s745.ctg000746l||full	Caudoviricetes
5516.E.hifi_reads_s825.ctg000826l||full	Caudoviricetes
5516.E.hifi_reads_s877.ctg000878l||full	Caudoviricetes
5516.E.hifi_reads_s882.ctg000883l||full	Caudoviricetes
5516.E.hifi_reads_s901.ctg000902l||full	Caudoviricetes
5516.E.hifi_reads_s958.ctg000959l||full	Caudoviricetes
5516.E.hifi_reads_s999.ctg001000l||full	Caudoviricetes
5516.E.hifi_reads_s1026.ctg001027l||full	Caudoviricetes
5516.E.hifi_reads_s1031.ctg001032l||full	Caudoviricetes
5516.E.hifi_reads_s1037.ctg001038l||full	Caudoviricetes
5516.E.hifi_reads_s1047.ctg001048l||full	Caudoviricetes
5516.E.hifi_reads_s1063.ctg001064l||full	Caudoviricetes
5516.E.hifi_reads_s1066.ctg001067l||full	Caudoviricetes
5516.E.hifi_reads_s1078.ctg001079l||full	Caudoviricetes
5516.E.hifi_reads_s1103.ctg001104l||full	Caudoviricetes
5516.E.hifi_reads_s1118.ctg001119l||full	Caudoviricetes
5516.E.hifi_reads_s1184.ctg001185l||full	Caudoviricetes
5516.E.hifi_reads_s1192.ctg001193l||full	Caudoviricetes
5516.E.hifi_reads_s1220.ctg001221l||full	Caudoviricetes
5516.E.hifi_reads_s1221.ctg001222l||full	Caudoviricetes
5516.E.hifi_reads_s1227.ctg001228l||full	Caudoviricetes
5516.E.hifi_reads_s1237.ctg001238l||full	Caudoviricetes
5516.E.hifi_reads_s1290.ctg001291l||full	Caudoviricetes
5516.E.hifi_reads_s1329.ctg001330l||full	Caudoviricetes
5516.E.hifi_reads_s1363.ctg001364l||full	Caudoviricetes
5516.E.hifi_reads_s1597.ctg001598l||full	Caudoviricetes
5516.E.hifi_reads_s1655.ctg001656l||full	Caudoviricetes
5516.E.hifi_reads_s1694.ctg001695l||full	Caudoviricetes
5516.E.hifi_reads_s1704.ctg001705l||full	Caudoviricetes
5516.E.hifi_reads_s1764.ctg001765l||full	Caudoviricetes
5516.E.hifi_reads_s1782.ctg001783l||full	Caudoviricetes
5516.E.hifi_reads_s1796.ctg001797l||full	Caudoviricetes
5516.E.hifi_reads_s1801.ctg001802l||full	Caudoviricetes
5516.E.hifi_reads_s1817.ctg001818l||full	Caudoviricetes
5516.E.hifi_reads_s1828.ctg001829l||full	Caudoviricetes
5516.E.hifi_reads_s1855.ctg001856l||full	Caudoviricetes
5516.E.hifi_reads_s1898.ctg001899l||full	Caudoviricetes
5516.E.hifi_reads_s1913.ctg001914l||full	Caudoviricetes
5516.E.hifi_reads_s1940.ctg001941l||full	Caudoviricetes
5516.E.hifi_reads_s1968.ctg001969l||full	Caudoviricetes
5516.E.hifi_reads_s1975.ctg001976l||full	Caudoviricetes
5516.E.hifi_reads_s1995.ctg001996l||full	Caudoviricetes
5516.E.hifi_reads_s2067.ctg002068l||full	Caudoviricetes
5516.E.hifi_reads_s2098.ctg002099l||full	Caudoviricetes
5516.E.hifi_reads_s2170.ctg002171l||full	Caudoviricetes
5516.E.hifi_reads_s2176.ctg002177l||full	Caudoviricetes
5516.E.hifi_reads_s2212.ctg002213l||full	Caudoviricetes
5516.E.hifi_reads_s2230.ctg002231l||full	Caudoviricetes
5516.E.hifi_reads_s2266.ctg002267l||full	Caudoviricetes
5516.E.hifi_reads_s2280.ctg002281l||full	Caudoviricetes
5516.E.hifi_reads_s2291.ctg002292l||full	Caudoviricetes
5516.E.hifi_reads_s2306.ctg002307l||full	Caudoviricetes
5516.E.hifi_reads_s2320.ctg002321l||full	Caudoviricetes
5516.E.hifi_reads_s2322.ctg002323l||full	Caudoviricetes
5516.E.hifi_reads_s2351.ctg002352l||full	Caudoviricetes
5516.E.hifi_reads_s2369.ctg002370l||full	Caudoviricetes
5516.E.hifi_reads_s2374.ctg002375l||full	Caudoviricetes
5516.E.hifi_reads_s2383.ctg002384l||full	Caudoviricetes
5516.E.hifi_reads_s2403.ctg002404l||full	Caudoviricetes
5516.E.hifi_reads_s2434.ctg002435l||full	Caudoviricetes
5516.E.hifi_reads_s2453.ctg002454l||full	Caudoviricetes
5516.E.hifi_reads_s2469.ctg002470l||full	Caudoviricetes
5516.E.hifi_reads_s2494.ctg002495l||full	Caudoviricetes
5516.E.hifi_reads_s2497.ctg002498l||full	Caudoviricetes
5516.E.hifi_reads_s2514.ctg002515l||full	Caudoviricetes
5516.E.hifi_reads_s2529.ctg002530l||full	Caudoviricetes
5516.E.hifi_reads_s2541.ctg002542l||full	Caudoviricetes
5516.E.hifi_reads_s2546.ctg002547l||full	Caudoviricetes
5516.E.hifi_reads_s2548.ctg002549l||full	Caudoviricetes
5516.E.hifi_reads_s2600.ctg002601l||full	Caudoviricetes
5516.E.hifi_reads_s2639.ctg002640l||full	Caudoviricetes
5516.E.hifi_reads_s2646.ctg002647l||full	Caudoviricetes
5516.E.hifi_reads_s2649.ctg002650l||full	Caudoviricetes
5516.E.hifi_reads_s2664.ctg002665l||full	Caudoviricetes
5516.E.hifi_reads_s2693.ctg002694l||full	Caudoviricetes
5516.E.hifi_reads_s2715.ctg002716l||full	Caudoviricetes
5516.E.hifi_reads_s2730.ctg002731l||full	Caudoviricetes
5516.E.hifi_reads_s2751.ctg002752l||full	Caudoviricetes
5516.E.hifi_reads_s2754.ctg002755l||full	Caudoviricetes
5516.E.hifi_reads_s2780.ctg002781l||full	Caudoviricetes
5516.E.hifi_reads_s2793.ctg002794l||full	Caudoviricetes
5516.F.hifi_reads_s87.ctg000088l||full_1	Caudoviricetes
5516.F.hifi_reads_s185.ctg000186l||full_1	Caudoviricetes
5516.F.hifi_reads_s598.ctg000599l||full_1	Caudoviricetes
5516.F.hifi_reads_s793.ctg000794l||full_1	Caudoviricetes
5516.F.hifi_reads_s936.ctg000937l||full_1	Caudoviricetes
5516.F.hifi_reads_s1738.ctg001739l||full_1	Caudoviricetes
5516.F.hifi_reads_s96.ctg000097l||full	Caudoviricetes
5516.F.hifi_reads_s101.ctg000102l||full	Caudoviricetes
5516.F.hifi_reads_s122.ctg000123l||full	Caudoviricetes
5516.F.hifi_reads_s220.ctg000221l||full	Caudoviricetes
